TIMESTAMP_START,TIMESTAMP_END,TA_F_MDS,TA_F_MDS_QC,TA_ERA,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA,PA_ERA,PA_F,PA_F_QC,P,P_ERA,P_F,P_F_QC,WS,WS_ERA,WS_F,WS_F_QC,WD,USTAR,RH,PPFD_IN,PPFD_OUT,SW_OUT,LW_OUT,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_RANDUNC_METHOD,LE_RANDUNC_N,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_RANDUNC_METHOD,H_RANDUNC_N,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_RANDUNC_METHOD,NEE_VUT_REF_RANDUNC_METHOD,NEE_CUT_REF_RANDUNC_N,NEE_VUT_REF_RANDUNC_N,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_RANDUNC_METHOD,NEE_VUT_USTAR50_RANDUNC_METHOD,NEE_CUT_USTAR50_RANDUNC_N,NEE_VUT_USTAR50_RANDUNC_N,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N,z,hc,t,cab,lai
201801020630,201801020700,8.23,0,6.889,8.23,0,0,0,0,0,0,0,282.8,0,331.417,282.8,0,326.776,0,342.859,326.776,0,0.818,0,0,0.818,0,99.8,99.281,99.8,0,0,0.002,0,0,-9999,1.391,1.391,2,255.6,-9999,92.5,0,0,0,350.42,414.09,0,7.947,8.162,8.377,9.155,9.658,10.422,11.26,0,0,0,0,0,0,0,21.5,19.657,20.04,21.953,23.497,20.337,0,0,0,0,0,0,-9.6725,0,-3.85,-9999,-9999,-9999,-9999,10.2207,1,26,-9999,-39.07,-9999,-9999,-9999,-9999,23.9828,1,27,-9999,-9999,-9999,1,1.6603,1.6603,1,1,0.582299,0.594911,2,2,417,422,0.582469,0.595078,1.6603,1.6603,1,1,0.582299,0.596152,2,2,417,423,0.582469,0.596319,1.66369,1.6625,1,1,0.00196594,0.00180876,1.64384,1.64961,1.65491,1.6603,1.67458,1.6778,1.68227,1.64384,1.64961,1.65491,1.6603,1.66542,1.6778,1.68227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.59348,1.60502,1.64513,0.00732217,1.59348,1.60481,1.60481,1.60675,1.70123,1.70123,1.71338,1.60481,1.60502,1.64942,0.00739754,1.59348,1.60481,1.60502,1.6512,1.70123,1.70123,1.71338,0.0463202,-0.0552814,-0.0173677,0.00764041,-0.0606072,-0.0606072,-0.0603479,-0.0428613,0.0423002,0.0463202,0.0573902,-0.0552814,-0.0552814,-0.0142746,0.00728981,-0.0606072,-0.0606072,-0.0552814,-0.0310742,0.0355824,0.0463202,0.0573902,1.59432,1.59432,1.5888,0.00662706,1.49807,1.56191,1.59095,1.59211,1.59799,1.59799,1.60705,1.59799,1.59432,1.58332,0.0045243,1.49807,1.5583,1.58976,1.59211,1.59799,1.59799,1.60705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,15,8,2018-01-02T05:30:00Z,38.8316536992728,0.6196073627250368
201801020700,201801020730,7.82,0,6.815,7.82,0,0,0,0,0,0,0,314.95,0,324.62,314.95,0,323.948,0,335.02,323.948,0,0.731,0,0,0.731,0,99.85,99.272,99.85,0,0,0.003,0,0,1.76,1.261,1.76,0,73.6,0.16,93.1,0,0,0,351,414.48,0,7.915,8.123,8.34,9.13,9.645,10.422,11.258,0,0,0,0,0,0,0,21.488,19.65,20.027,21.953,23.503,20.337,0,0,0,0,0,0,-9.66,0,1.91,-9999,-9999,-9999,-9999,9.50145,1,28,-9999,-15.25,-9999,-9999,-9999,-9999,25.0002,1,28,-9999,-9999,-9999,1,1.63031,1.63031,1,1,0.585057,0.598389,2,2,420,425,0.585222,0.59855,1.63031,1.63031,1,1,0.585057,0.597847,2,2,420,426,0.585222,0.598008,1.6338,1.6331,1,1,0.00200804,0.00189976,1.61258,1.61867,1.62735,1.63031,1.64084,1.64646,1.6508,1.61258,1.61867,1.62386,1.63031,1.64008,1.64646,1.6508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.53828,1.54864,1.59383,0.00819464,1.53828,1.54864,1.54878,1.55072,1.65739,1.65739,1.6697,1.54878,1.54864,1.59864,0.0082605,1.53828,1.54864,1.54878,1.60034,1.65739,1.65739,1.6697,0.0335255,-0.081674,-0.0392679,0.00880405,-0.0912955,-0.0912955,-0.0900526,-0.0679531,0.0287855,0.0335255,0.0448055,-0.081674,-0.081674,-0.0351603,0.00836184,-0.0912955,-0.0912955,-0.081674,-0.0504636,0.0232401,0.0335255,0.0448055,1.57741,1.57741,1.57112,0.00650625,1.48142,1.54553,1.57196,1.57478,1.58038,1.58038,1.59024,1.58038,1.57741,1.56602,0.00449019,1.48142,1.5434,1.57193,1.57478,1.58038,1.58038,1.59024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,15,8,2018-01-02T06:00:00Z,38.82892085445702,0.6196800417866272
201801020730,201801020800,8.25,0,6.853,8.25,0,0,0,0,0,0,0,295.53,0,324.62,295.53,0,326.661,0,335.02,326.661,0,0.876,0,0,0.876,0,99.89,99.283,99.89,0,0,0,0,0,2.43,1.305,2.43,0,297.32,0.35,91.97,0,0,0,351.79,414.4,0,7.915,8.092,8.297,9.098,9.615,10.412,11.255,0,0,0,0,0,0,0,21.477,19.642,20.025,21.95,23.505,20.337,0,0,0,0,0,0,-9.23125,0,3.93,-9999,-9999,-9999,-9999,8.93187,1,27,-9999,-42.04,-9999,-9999,-9999,-9999,31.9068,1,26,-9999,-9999,-9999,1,1.6603,1.6603,1,1,0.582299,0.594911,2,2,417,422,0.582528,0.595135,1.6603,1.6603,1,1,0.582299,0.596152,2,2,417,423,0.582528,0.596376,1.70561,1.72454,1,1,0.0289613,0.0350428,1.64384,1.64961,1.65854,1.6614,1.67752,1.68227,1.69204,1.64384,1.64961,1.65491,1.6603,1.67009,1.68227,2.49222,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.5962,1.6078,1.64765,0.00727845,1.5962,1.60758,1.60758,1.60951,1.70338,1.70338,1.71553,1.60758,1.6078,1.65192,0.00735429,1.5962,1.60758,1.6078,1.6537,1.70338,1.70338,1.71553,0.0484712,-0.0525014,-0.0768914,0.0377606,-0.896017,-0.0578449,-0.0578449,-0.040099,0.0444512,0.0484712,0.0595412,-0.0525014,-0.0525014,-0.0536954,0.0317361,-0.896017,-0.0578449,-0.0525014,-0.0285723,0.0377251,0.0484712,0.0595412,1.59514,1.59514,1.58966,0.00663306,1.49888,1.56271,1.59188,1.59296,1.59885,1.59885,1.60787,1.59885,1.59514,1.58416,0.00452611,1.49888,1.55902,1.59063,1.59296,1.59885,1.59885,1.60787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,15,8,2018-01-02T06:30:00Z,38.82774963525026,0.6197111899558801
201801020800,201801020830,8.28,0,6.89,8.28,0,0,0,0,0,0,0,299.13,0,324.62,299.13,0,327.023,0,335.02,327.023,0,0.85,0,0,0.85,0,99.93,99.295,99.93,0,0,0,0,0,4.27,1.349,4.27,0,283.13,0.57,92.23,0,0,0,351.78,414.93,0,7.893,8.062,8.268,9.07,9.598,10.412,11.262,0,0,0,0,0,0,0,21.465,19.637,20.023,21.95,23.508,20.34,0,0,0,0,0,0,-9.0725,0,-2.34,-9999,-9999,-9999,-9999,7.79748,1,20,-9999,-39.5,-9999,-9999,-9999,-9999,33.0255,1,20,-9999,-9999,-9999,1,1.85403,1.85403,0,0,0.366367,0.366367,1,1,8,8,0.366367,0.366367,1.85403,1.85403,0,0,0.366367,0.366367,1,1,8,8,0.366367,0.366367,1.85403,1.85403,1,1,3.55556e-17,3.55556e-17,1.85403,1.85403,1.85403,1.85403,1.85403,1.85403,1.85403,1.85403,1.85403,1.85403,1.85403,1.85403,1.85403,1.85403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60029,1.61197,1.65144,0.00721266,1.60029,1.61172,1.61172,1.61366,1.70661,1.70661,1.71874,1.61172,1.61197,1.65567,0.0072892,1.60029,1.61172,1.61197,1.65745,1.70661,1.70661,1.71874,-0.14742,-0.242056,-0.202587,0.00721267,-0.25374,-0.242307,-0.242307,-0.240371,-0.14742,-0.14742,-0.135289,-0.242056,-0.242056,-0.198362,0.00728921,-0.25374,-0.242307,-0.242056,-0.196576,-0.14742,-0.14742,-0.135289,1.59637,1.59637,1.59095,0.00664206,1.50009,1.5639,1.59326,1.59422,1.60014,1.60014,1.60909,1.60014,1.59637,1.58543,0.00452886,1.50009,1.56011,1.59193,1.59422,1.60014,1.60014,1.60909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,15,8,2018-01-02T07:00:00Z,38.825016790434475,0.6197838690174705
201801020830,201801020900,7.79,0,6.927,7.79,0,7.20514,0,0,0,0,0,296.79,0,324.62,296.79,0,329.908,0,335.02,329.908,0,0.73,0,0,0.73,0,99.96,99.306,99.96,0,0,0,0,0,1.52,1.393,1.52,0,280.92,0.25,93.1,13.85,0.48,0,349.34,415.68,0,7.86,8.043,8.245,9.04,9.575,10.402,11.258,0,0,0,0,0,0,0,21.473,19.63,20.017,21.948,23.512,20.34,0,0,0,0,0,0,-9.305,0,-1.96,-9999,-9999,-9999,-9999,6.86353,1,13,-9999,-26.81,-9999,-9999,-9999,-9999,36.2406,1,13,-9999,-9999,-9999,0,1.85042,1.85042,0,0,0.422361,0.422361,1,1,6,6,0.422361,0.422361,1.85042,1.85042,0,0,0.422361,0.422361,1,1,6,6,0.422361,0.422361,1.84053,1.83945,1,1,0.00692418,0.00765702,1.66731,1.85042,1.85042,1.85042,1.85042,1.85042,1.85042,1.63434,1.85042,1.85042,1.85042,1.85042,1.85042,1.85042,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.53428,1.54456,1.59011,0.00825668,1.53428,1.54456,1.54473,1.54666,1.6542,1.6542,1.66652,1.54473,1.54456,1.59496,0.00832186,1.53428,1.54456,1.54473,1.59665,1.6542,1.6542,1.66652,-0.196224,-0.305864,-0.24934,0.0121037,-0.316138,-0.305864,-0.30569,-0.303758,-0.196224,-0.196224,-0.183898,-0.305864,-0.305864,-0.245571,0.0122787,-0.316138,-0.305864,-0.30569,-0.253773,-0.196224,-0.196224,-0.183898,1.57617,1.57617,1.56983,0.00649757,1.4802,1.54433,1.57056,1.5735,1.57909,1.57909,1.589,1.57909,1.57617,1.56475,0.00448793,1.4802,1.5423,1.57056,1.5735,1.57909,1.57909,1.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,15,8,2018-01-02T07:30:00Z,38.823845571227714,0.6198150171867235
201801020900,201801020930,6.98,0,6.964,6.98,0,101.044,21.35,0,37.263,21.35,0,295.72,0,324.62,295.72,0,324.677,0,335.02,324.677,0,0.487,0,0,0.487,0,100,99.317,100,0,0,0.003,0,0,0.78,1.437,0.78,0,35.82,0.15,95.13,65.96,3.99,0,348.64,416.87,0,7.81,8,8.213,9.012,9.557,10.402,11.258,0,0,0,0,0,0,0,21.462,19.628,20.012,21.942,23.515,20.34,0,0,0,0,0,0,-9.56625,0,-5.03,-9999,-9999,-9999,-9999,10.5446,1,7,-9999,-13.15,-9999,-9999,-9999,-9999,20.9272,1,7,-9999,-9999,-9999,0,0.930864,0.930864,1,1,0.592885,0.600893,2,2,428,433,0.592885,0.600893,0.930864,0.930864,1,1,0.592885,0.599439,2,2,428,434,0.592885,0.599439,0.930548,0.961672,1,1,3.15858e-4,0.0308081,0.930864,0.930864,0.930864,0.930864,0.930864,0.930864,0.930864,0.930864,0.930864,0.930864,0.930864,0.930864,0.930864,0.930864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.42864,1.43674,1.49148,0.00983859,1.42864,1.43674,1.43756,1.43948,1.56907,1.56907,1.58168,1.43756,1.43674,1.49726,0.00988588,1.42864,1.43674,1.43756,1.49871,1.56907,1.56907,1.58168,0.638209,0.505881,0.529805,0.0334669,0.497775,0.505881,0.505881,0.508612,0.638209,0.638209,0.650812,0.505881,0.505881,0.56671,0.00994874,0.497775,0.505881,0.506694,0.567844,0.638209,0.638209,0.650812,1.54255,1.54255,1.53469,0.00627148,1.44711,1.5126,1.53286,1.53903,1.54407,1.54407,1.55555,1.54407,1.54255,1.53034,0.00443895,1.44711,1.5126,1.53286,1.53903,1.54407,1.54407,1.55555,1.11873,1.11873,1.11495,0.00424538,1.0441,1.07476,1.11873,1.12264,1.12879,1.1342,1.1342,1.12879,1.11873,1.11034,0.00454468,1.0441,1.06633,1.11034,1.12096,1.12879,1.12879,1.1342,-9999,-9999,15,8,2018-01-02T08:00:00Z,38.82111272641193,0.6198876962483139
201801020930,201801021000,7.28,0,7.001,7.28,0,213.829,62.44,0,78.749,62.44,0,300.3,0,324.62,300.3,0,327.162,0,335.02,327.162,0,0.46,0,0,0.46,0,100.02,99.328,100.02,0,0,0.003,0,0,0.37,1.482,0.37,0,55.43,0.21,95.5,162.54,9.1,0.98,352.55,414.78,0,7.875,7.968,8.178,8.97,9.543,10.39,11.258,0,0,0,0,0,0,0,21.46,19.62,20.01,21.945,23.52,20.34,0,0,0,0,0,0,-7.22875,0,7.4,-9999,-9999,-9999,-9999,8.51365,1,20,-9999,2.09,-9999,-9999,-9999,-9999,18.6291,1,20,-9999,-9999,-9999,0,-1.35148,-1.35148,1,1,1.06532,1.03843,2,2,119,122,1.0727,1.04599,-1.35148,-1.35148,1,1,1.06532,1.03843,2,2,119,122,1.0727,1.04599,-1.29722,-1.29756,1,1,0.0175382,0.0239617,-1.47012,-1.35148,-1.35148,-1.34099,-1.34099,-1.10028,-1.10028,-1.47012,-1.35148,-1.35148,-1.34099,-1.34099,-1.10028,-1.10028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.46726,1.47615,1.52761,0.00927365,1.46726,1.47615,1.47673,1.47866,1.60038,1.60038,1.61288,1.47673,1.47615,1.53305,0.00932743,1.46726,1.47615,1.47673,1.53461,1.60038,1.60038,1.61288,3.0705,2.82763,2.82516,0.0263184,2.62243,2.65853,2.80825,2.82763,2.94137,2.96436,3.0705,2.82763,2.82763,2.83028,0.0185328,2.63489,2.65853,2.80825,2.82763,2.94137,2.94137,2.96436,1.55504,1.55504,1.54774,0.00635331,1.4594,1.52385,1.54685,1.55183,1.55707,1.55707,1.56798,1.55707,1.55504,1.54312,0.00445438,1.4594,1.52364,1.54685,1.55183,1.55707,1.55707,1.56798,2.8525,2.8525,2.84465,0.00891969,2.69405,2.75819,2.8525,2.85998,2.87311,2.88454,2.88454,2.87311,2.8525,2.8347,0.00941664,2.69405,2.74057,2.83363,2.85654,2.87311,2.87311,2.88454,-9999,-9999,15,8,2018-01-02T08:30:00Z,38.819941507205165,0.619918844417567
201801021000,201801021030,8.19,0,7.038,8.19,0,316.847,107.44,0,177.808,107.44,0,298.78,0,338.558,298.78,0,332.158,0,351.095,332.158,0,0.932,0,0,0.932,0,100.05,99.339,100.05,0,0,0.002,0,0,0.93,1.526,0.93,0,63.85,0.21,91.43,268.44,15.71,5.73,356.33,414.68,0,8.09,8.02,8.168,8.947,9.52,10.387,11.258,0,0,0,0,0,0,0,21.457,19.615,20.003,21.94,23.523,20.34,0,0,0,0,0,0,-3.12125,0,7.18,-9999,-9999,-9999,-9999,8.3406,1,16,-9999,10.58,-9999,-9999,-9999,-9999,14.6849,1,16,-9999,-9999,-9999,0,-4.11472,-4.11472,0,0,1.0356,1.0356,1,1,8,8,1.52929,1.52929,-4.11472,-4.11472,0,0,1.0356,1.0356,1,1,8,8,1.52929,1.52929,-3.60835,-3.72087,1,1,0.150487,0.136931,-4.11472,-4.11472,-4.11472,-4.11472,-4.11472,-1.86417,-1.86417,-4.11472,-4.11472,-4.11472,-4.11472,-4.11472,-1.86417,-1.86417,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1.58805,1.59947,1.64008,0.00740931,1.58805,1.5993,1.5993,1.60123,1.69693,1.69693,1.7091,1.5993,1.59947,1.64443,0.00748374,1.58805,1.5993,1.59947,1.6462,1.69693,1.69693,1.7091,5.81165,5.71419,5.36096,0.135596,3.51037,3.53209,5.71402,5.71419,5.81165,5.81165,5.82382,5.71419,5.71419,5.25277,0.148837,3.51037,3.53209,5.70277,5.71419,5.81165,5.81165,5.82382,1.59267,1.59267,1.58708,0.0066151,1.49645,1.56032,1.5891,1.59042,1.59628,1.59628,1.60541,1.59628,1.59267,1.58164,0.00452071,1.49645,1.55685,1.58803,1.59042,1.59628,1.59628,1.60541,4.30417,4.30417,4.29469,0.0110501,4.10617,4.18462,4.30417,4.31231,4.3289,4.34317,4.34317,4.3289,4.30417,4.28202,0.0114309,4.10617,4.16952,4.27888,4.30818,4.3289,4.3289,4.34317,-9999,-9999,15,8,2018-01-02T09:00:00Z,38.81720866238939,0.6199915234791573
201801021030,201801021100,8.92,0,7.852,8.92,0,408.336,189.69,0,229.127,189.69,0,296.16,0,338.558,296.16,0,336.092,0,351.095,336.092,0,1.359,0,0.46,1.359,0,100.08,99.348,100.08,0,0,0,0,0,0.46,1.68,0.46,0,80.75,0.16,88.1,459.56,28.35,17.31,360.55,415.03,0,8.28,8.127,8.18,8.922,9.502,10.383,11.255,0,0,0,0,0,0,0,21.453,19.613,20,21.94,23.52,20.343,0,0,0,0,0,0,-0.31,0,2.38,-9999,-9999,-9999,-9999,7.48787,1,7,-9999,7.26,-9999,-9999,-9999,-9999,9.46756,1,7,-9999,-9999,-9999,0,-3.57761,-3.57761,1,1,1.15403,1.15403,2,2,110,110,1.15414,1.15414,-3.57761,-3.57761,1,1,1.15403,1.15843,2,2,110,111,1.15414,1.15854,-3.46251,-3.41635,1,1,0.0696254,0.0842899,-3.57761,-3.57761,-3.57761,-3.57761,-3.54507,-3.54507,-3.54507,-3.57761,-3.57761,-3.57761,-3.57761,-3.54507,-3.54507,-1.56847,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.68889,1.70253,1.73343,0.00575221,1.68889,1.70168,1.70168,1.70362,1.77609,1.77609,1.78794,1.70168,1.70253,1.73678,0.00584399,1.68889,1.70168,1.70253,1.73863,1.77609,1.77609,1.78794,5.3537,5.28014,5.14978,0.0861261,3.25736,5.24869,5.27929,5.28014,5.33301,5.3537,5.3537,5.28014,5.28014,5.19929,0.0715566,3.25736,5.24869,5.27929,5.2837,5.33301,5.3537,5.3537,1.62259,1.62259,1.61839,0.00683908,1.52593,1.5893,1.62112,1.62278,1.62747,1.62747,1.63516,1.62747,1.62259,1.61228,0.00459509,1.52593,1.58319,1.61961,1.62259,1.62747,1.62747,1.63516,6.20363,6.20363,6.1947,0.0114772,5.99758,6.08101,6.20363,6.20944,6.2273,6.2423,6.2423,6.2273,6.20363,6.18093,0.0112189,5.99758,6.07479,6.17318,6.20547,6.2273,6.2273,6.2423,-9999,-9999,15,8,2018-01-02T09:30:00Z,38.81603744318262,0.6200226716484103
201801021100,201801021130,10.46,0,8.666,10.46,0,486.729,316.28,0,273.115,316.28,0,298.28,0,338.558,298.28,0,307.007,0,351.095,307.007,0,2.264,0,1.033,2.264,0,100.12,99.356,100.12,0,0,0,0,0,0.99,1.833,0.99,0,97.23,0.24,82.13,734.31,48.12,34.01,368.98,414.06,0,8.633,8.287,8.227,8.905,9.477,10.37,11.262,0,0,0,0,0,0,0,21.453,19.61,20,21.94,23.525,20.343,0,0,0,0,0,0,7.73125,0,40.31,-9999,-9999,-9999,-9999,14.2734,2,77,-9999,81.91,-9999,-9999,-9999,-9999,21.3734,2,35,-9999,-9999,-9999,0,-6.71192,-6.71192,1,1,1.32213,1.32868,2,2,81,81,1.32213,1.32868,-6.71192,-6.71192,1,1,1.32213,1.39674,2,2,81,82,1.32213,1.39674,-6.6814,-6.66652,1,1,0.020755,0.0250764,-6.71192,-6.71192,-6.71192,-6.71192,-6.71192,-6.71192,-6.68105,-6.71192,-6.71192,-6.71192,-6.71192,-6.71192,-6.71192,-6.11681,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.91311,1.93199,1.93937,0.00193035,1.91311,1.9295,1.9295,1.93199,1.94785,1.94785,1.9588699999999999,1.9295,1.93199,1.9403,0.00204409,1.91311,1.9295,1.93141,1.93795,1.94785,1.95752,1.9588699999999999,8.65977,8.64391,8.60588,0.0259157,8.02992,8.64142,8.64142,8.64391,8.65977,8.65977,8.67079,8.64391,8.64391,8.6217,0.0218058,8.02992,8.64142,8.64333,8.64507,8.65977,8.66944,8.67079,1.6849,1.6849,1.6837,0.00734851,1.58741,1.64965,1.6849,1.69251,1.69318,1.69318,1.69709,1.69251,1.6849,1.67617,0.00481215,1.58741,1.63791,1.6849,1.6855,1.69251,1.69318,1.69709,8.06427,8.06427,8.0591,0.00985622,7.90014,8.01089,8.06167,8.06431,8.07986,8.09234,8.09234,8.07986,8.06427,8.04705,0.00820244,7.90014,7.98931,8.03236,8.06427,8.07986,8.07986,8.09234,-9999,-9999,15,8,2018-01-02T10:00:00Z,38.81330459836684,0.6200953507100007
